UID,Profession,Rating,Age,Profession_Category,Language_Spoken,Gender_Preference,Smoking,Music_Lover,Motion_Sickness,Like_Quietness
167014059682,Tech Lead,3.7,32,85,Sinhala,Female,No,Yes,No,Yes
894409103741,Tech Lead,3.8,24,85,Sinhala,Female,No,Yes,No,Yes
113459912599,Tech Lead,4.2,33,85,Sinhala,No,No,Yes,No,Yes
418537860101,HR,2.7,33,63,Sinhala,No,No,Yes,No,Yes
840209383236,HR,2.6,30,63,Sinhala,No,No,Yes,No,Yes
951674760945,HR,3.7,32,63,Sinhala,No,No,Yes,No,Yes
422532788388,HR,4.5,32,63,Sinhala,No,No,Yes,No,Yes
707481062744,HR,3.7,33,63,Sinhala,No,No,Yes,No,Yes
646742893544,HR,3.4,44,63,Sinhala,Male,No,Yes,No,No
68239121257,HR,3.8,26,63,Sinhala,Male,No,Yes,No,No
555362549204,HR,4.1,37,63,Sinhala,Male,No,Yes,No,No
343057613861,Network Engineer,2.9,33,55,Sinhala,Male,No,Yes,No,No
766082265212,Network Engineer,3.9,35,55,Sinhala,Female,No,Yes,No,No
588388448818,Network Engineer,4.9,34,55,Sinhala,Female,No,Yes,No,No
632253779039,Network Engineer,4.3,37,55,Sinhala,Female,No,Yes,No,No
446997323475,Network Engineer,3.4,32,55,Sinhala,Female,No,Yes,No,No
706601980914,Network Engineer,3.5,30,55,Sinhala,Female,No,Yes,No,No
936369090406,Network Engineer,2.4,29,55,Sinhala,No,No,Yes,No,No
383602706969,Network Engineer,4.3,30,55,Sinhala,No,No,Yes,No,No
528866217189,Network Engineer,4.1,34,55,Sinhala,No,No,Yes,No,No
686936273648,Network Engineer,3.3,34,55,Sinhala,No,No,Yes,No,No
20493019702,Project Manager,2,34,68,Sinhala,No,No,Yes,No,No
2311866166,Project Manager,4.8,33,68,Sinhala,No,No,Yes,No,No
294747825294,Project Manager,4.9,32,68,Sinhala,Male,No,No,Yes,Yes
746545689445,Project Manager,2.5,24,68,Sinhala,Male,No,No,Yes,Yes
228182186267,Project Manager,2.9,33,68,Sinhala,Male,No,No,Yes,Yes
763315686930,Database Administrator,4.6,33,60,Sinhala,Male,No,No,Yes,Yes
423240427202,Database Administrator,3.8,30,60,Sinhala,Male,No,No,Yes,Yes
709746758017,Database Administrator,3.1,32,60,Sinhala,Female,No,No,Yes,Yes
991865655386,Database Administrator,4.7,32,60,Sinhala,Female,No,No,Yes,Yes
948652707647,Database Administrator,2.8,33,60,Sinhala,Female,No,No,Yes,Yes
857348899656,Database Administrator,4.5,44,60,Sinhala,Female,No,No,Yes,Yes
939932946457,Database Administrator,2.1,26,60,Sinhala,No,No,No,Yes,Yes
754721694573,Database Administrator,2,37,60,Sinhala,No,No,No,Yes,Yes
946218927396,Database Administrator,4.5,33,60,Sinhala,No,No,No,Yes,Yes
110070182671,Database Administrator,4,35,80,Sinhala,No,No,No,Yes,Yes
586726879638,Nurse,4.5,34,80,Sinhala,No,No,No,Yes,Yes
465026473234,Nurse,2.1,37,80,Sinhala,No,No,No,Yes,Yes
589400533461,Nurse,4.4,32,80,Sinhala,Male,No,No,Yes,No
673496128038,Nurse,4.2,30,80,Sinhala,Male,No,No,Yes,No
288817121907,Nurse,2,29,80,Sinhala,Male,No,No,Yes,No
48611486355,Nurse,4.6,30,80,Sinhala,Male,No,No,Yes,No
217091179483,Lecturer,4.6,34,80,Sinhala,Male,No,No,Yes,No
911726329707,Lecturer,4.5,34,80,Sinhala,Female,No,No,Yes,No
311565500349,Lecturer,4.3,34,80,Sinhala,Female,No,No,Yes,No
888477629429,Lecturer,3.8,33,80,Sinhala,Female,No,No,Yes,No
411189141131,Lecturer,3.3,32,80,Sinhala,Female,No,No,Yes,No
745734306689,Lecturer,5,24,80,Sinhala,No,No,No,Yes,No
506870367630,Lecturer,4.2,33,80,Sinhala,No,No,No,Yes,No
480924298790,Lecturer,2,33,80,Sinhala,No,No,No,Yes,No
35470689655,Lecturer,3.7,30,80,Sinhala,No,No,No,Yes,No
391657363402,Lecturer,4.1,32,80,Sinhala,No,No,No,Yes,No
553058842715,Lecturer,4,32,80,Sinhala,No,No,No,Yes,No
163924599213,Lecturer,2.9,33,80,Sinhala,No,No,No,Yes,No
442486584829,Lecturer,4.6,44,80,Sinhala,Male,No,No,No,Yes
914541625314,Lecturer,3.7,26,75,Sinhala,Male,No,No,No,Yes
524437211799,Teacher,3.8,37,75,Sinhala,Male,No,No,No,Yes
235312647953,Teacher,4.2,33,75,Sinhala,Male,No,No,No,Yes
500067233627,Teacher,2.7,35,75,Sinhala,Female,No,No,No,Yes
630932305440,Teacher,2.6,34,75,Sinhala,Female,No,No,No,Yes
505453729090,Teacher,3.7,37,75,Sinhala,Female,No,No,No,Yes
174475050769,Teacher,4.5,32,75,Sinhala,Female,No,No,No,Yes
804989565284,Teacher,3.7,30,75,Sinhala,Female,No,No,No,Yes
545470714638,Teacher,3.4,29,75,Sinhala,Female,No,No,No,Yes
316267739407,Teacher,3.8,30,75,Sinhala,No,No,No,No,Yes
469537675173,Teacher,4.1,34,75,Sinhala,No,No,No,No,Yes
316693769744,Teacher,2.9,34,85,Sinhala,No,No,No,No,Yes
949810478650,Tech Lead,3.9,34,85,Sinhala,No,No,No,No,Yes
18131729021,Tech Lead,4.9,33,85,Sinhala,No,No,No,No,Yes
157354578559,Tech Lead,4.3,32,85,Sinhala,No,No,No,No,Yes
510210619233,Tech Lead,3.4,24,85,Sinhala,Male,No,No,No,No
324318529198,Tech Lead,3.5,33,85,Sinhala,Male,No,No,No,No
844527140889,Tech Lead,2.4,33,85,Sinhala,Male,No,No,No,No
655327754557,Tech Lead,4.3,30,85,Sinhala,Male,No,No,No,No
904462578710,Tech Lead,4.1,32,85,Sinhala,Female,No,No,No,No
960848146252,Tech Lead,3.3,32,85,Sinhala,Female,No,No,No,No
919331544779,HR,2,33,63,Sinhala,Female,No,No,No,No
27202172759,HR,4.8,44,63,Sinhala,Female,No,No,No,No
595430692766,HR,4.9,26,63,Sinhala,No,No,No,No,No
869090041600,HR,2.5,37,63,Sinhala,No,No,No,No,No
895283734354,HR,2.9,33,63,Sinhala,No,No,No,No,No
50076530210,HR,4.6,35,63,Sinhala,No,No,No,No,No
712670188613,HR,3.8,34,63,Sinhala,No,No,No,No,No
919812995115,HR,3.1,37,63,Sinhala,No,No,No,No,No
863952250553,Network Engineer,4.7,32,55,Sinhala,No,No,No,No,No
728827362744,Doctor,2.8,30,98,Sinhala,Male,Yes,Yes,Yes,Yes
210869391179,Doctor,4.5,29,98,Sinhala,Male,Yes,Yes,Yes,Yes
256609010145,Doctor,2.1,30,98,Sinhala,Male,Yes,Yes,Yes,Yes
771996265865,Doctor,2,34,98,Sinhala,Male,Yes,Yes,Yes,Yes
445518252636,Doctor,4.5,34,98,Sinhala,Female,Yes,Yes,Yes,Yes
24863154178,Doctor,4,34,98,Sinhala,Female,Yes,Yes,Yes,Yes
482990721183,Doctor,4.5,33,98,Sinhala,Female,Yes,Yes,Yes,Yes
908174704640,Doctor,2.1,32,98,Sinhala,Female,Yes,Yes,Yes,Yes
996003282920,Doctor,4.4,24,98,Sinhala,No,Yes,Yes,Yes,Yes
349150645720,Doctor,4.2,33,95,Sinhala,No,Yes,Yes,Yes,Yes
230496802076,Lawyer,4,33,95,Sinhala,No,Yes,Yes,Yes,Yes
300199893115,Lawyer,2.1,30,95,Sinhala,No,Yes,Yes,Yes,Yes
192724384307,Lawyer,4.3,32,95,Sinhala,No,Yes,Yes,Yes,Yes
540748974984,Lawyer,3.6,32,95,Sinhala,No,Yes,Yes,Yes,Yes
508234470710,Lawyer,3.2,33,95,Sinhala,No,Yes,Yes,Yes,Yes
438645922559,Lawyer,3.5,44,103,Sinhala,Male,Yes,Yes,Yes,No
644447245004,Professor,4.2,26,103,Sinhala,Male,Yes,Yes,Yes,No
894429757756,Professor,4.9,37,103,Sinhala,Male,Yes,Yes,Yes,No
127281950519,Professor,2.6,37,103,Sinhala,Female,Yes,Yes,Yes,No
131579293873,Professor,2.7,44,103,Sinhala,Female,Yes,Yes,Yes,No
210852675605,Professor,4.7,32,103,Sinhala,Female,Yes,Yes,Yes,No
673602915073,Professor,4.8,31,103,Sinhala,Female,Yes,Yes,Yes,No
369420045587,Professor,4.9,31,105,Sinhala,Female,Yes,Yes,Yes,No
42937939911,CEO,2.2,33,105,Sinhala,No,Yes,Yes,Yes,No
191914489168,CEO,4.6,35,105,Sinhala,No,Yes,Yes,Yes,No
764959006652,CEO,4.9,39,105,Sinhala,No,Yes,Yes,Yes,No
761033760517,CEO,2.7,42,105,Sinhala,No,Yes,Yes,Yes,No
706486767076,CEO,2.1,23,105,Sinhala,No,Yes,Yes,Yes,No
583528463751,CEO,3.6,31,105,Sinhala,Male,Yes,Yes,No,Yes
947891401531,CEO,4.8,29,105,Sinhala,Male,Yes,Yes,No,Yes
236140779983,CEO,3.7,42,105,Sinhala,Male,Yes,Yes,No,Yes
583301475032,CEO,2.4,36,105,Sinhala,Male,Yes,Yes,No,Yes
983054908964,CIO,4.4,27,105,Sinhala,Female,Yes,Yes,No,Yes
381715904087,CIO,3.9,29,105,Sinhala,Female,Yes,Yes,No,Yes
877994758409,CIO,2.8,23,105,Sinhala,Female,Yes,Yes,No,Yes
409726078089,CIO,3.5,22,105,Sinhala,Female,Yes,Yes,No,Yes
416524966470,CIO,3.1,24,105,Sinhala,No,Yes,Yes,No,Yes
935934764084,CIO,5,23,105,Sinhala,No,Yes,Yes,No,Yes
872918876622,CIO,3.8,22,105,Sinhala,No,Yes,Yes,No,Yes
454242988259,CIO,4.8,22,105,Sinhala,No,Yes,Yes,No,Yes
876157414996,CIO,2.1,25,105,Sinhala,No,Yes,Yes,No,Yes
898262734730,CIO,3.1,22,100,Sinhala,No,Yes,Yes,No,Yes
820428518022,Senior Lecturer,2,23,100,Sinhala,Male,Yes,Yes,No,No
169571333922,Senior Lecturer,4.8,35,100,Sinhala,Male,Yes,Yes,No,No
47838285886,Senior Lecturer,2.1,33,100,Sinhala,Male,Yes,Yes,No,No
998300747618,Senior Lecturer,3.1,35,100,Sinhala,Male,Yes,Yes,No,No
325892638145,Senior Lecturer,2,34,100,Sinhala,Male,Yes,Yes,No,No
312875337342,Senior Lecturer,2,37,100,Sinhala,Female,Yes,Yes,No,No
451121339009,Senior Lecturer,4.6,35,100,Sinhala,Female,Yes,Yes,No,No
304501822693,Senior Lecturer,4.6,33,97,Sinhala,Female,Yes,Yes,No,No
900270799113,Senior Lead,4.5,35,97,Sinhala,Female,Yes,Yes,No,No
473758730969,Senior Lead,4.3,34,97,Sinhala,No,Yes,Yes,No,No
314573036007,Senior Lead,3.8,37,97,Sinhala,No,Yes,Yes,No,No
56536976928,Senior Lead,3.3,27,97,Sinhala,No,Yes,Yes,No,No
923642145346,Senior Lead,5,29,97,Sinhala,No,Yes,Yes,No,No
427718648393,Senior Lead,4.2,38,97,Sinhala,No,Yes,Yes,No,No
988909420621,Senior Lead,2,50,97,Sinhala,No,Yes,Yes,No,No
105811098307,Senior Lead,3.7,35,97,Sinhala,Male,Yes,No,Yes,Yes
530403825303,Senior Lead,4.1,24,92,Sinhala,Male,Yes,No,Yes,Yes
706184192518,Senior Accountant,4,35,92,Sinhala,Male,Yes,No,Yes,Yes
581619142620,Senior Accountant,2.9,27,92,Sinhala,Female,Yes,No,Yes,Yes
244080886581,Senior Accountant,4.6,18,92,Sinhala,Female,Yes,No,Yes,Yes
95172729274,Senior Accountant,3.7,30,92,Sinhala,Female,Yes,No,Yes,Yes
674649582073,Senior Accountant,3.8,38,92,Sinhala,Female,Yes,No,Yes,Yes
718925270863,Senior Accountant,4.2,28,92,Sinhala,Female,Yes,No,Yes,Yes
324936901558,Senior Accountant,2.7,34,92,Sinhala,No,Yes,No,Yes,Yes
876730919878,Senior Accountant,2.6,26,92,Sinhala,No,Yes,No,Yes,Yes
251396815113,Senior Accountant,3.7,30,95,Sinhala,No,Yes,No,Yes,Yes
59287957343,IT Director,4.5,22,95,Sinhala,No,Yes,No,Yes,Yes
282679905677,IT Director,3.7,33,95,Sinhala,No,Yes,No,Yes,Yes
639802891959,IT Director,3.4,31,95,Sinhala,No,Yes,No,Yes,Yes
560685361462,IT Director,3.8,32,95,Sinhala,No,Yes,No,Yes,Yes
444725677795,IT Director,4.1,28,95,Sinhala,Male,Yes,No,Yes,No
395445654915,IT Director,2.9,27,95,Sinhala,Male,Yes,No,Yes,No
500148567398,IT Director,3.9,32,91,Sinhala,Male,Yes,No,Yes,No
713197053958,Manager,4.9,21,91,Sinhala,Male,Yes,No,Yes,No
994552180156,Manager,4.3,30,91,Sinhala,Female,Yes,No,Yes,No
198238993357,Manager,3.4,24,91,Sinhala,Female,Yes,No,Yes,No
745452172716,Manager,3.5,26,91,Sinhala,Female,Yes,No,Yes,No
603642756582,Manager,2.4,40,91,Sinhala,Female,Yes,No,Yes,No
890242324349,Manager,4.3,37,91,Sinhala,Female,Yes,No,Yes,No
51559965504,Manager,4.1,26,91,Sinhala,No,Yes,No,Yes,No
996966267299,Manager,3.3,32,91,Sinhala,No,Yes,No,Yes,No
341043714255,Doctor,2,32,100,Sinhala,No,Yes,No,Yes,No
985142027848,Doctor,4.8,27,100,Sinhala,No,Yes,No,Yes,No
120678133879,Doctor,4.9,30,100,Sinhala,No,Yes,No,Yes,No
164192474912,Doctor,2.5,31,100,Sinhala,No,Yes,No,Yes,No
119240424871,Doctor,2.9,29,100,Sinhala,No,Yes,No,Yes,No
137051242222,Doctor,4.6,41,100,Sinhala,Male,Yes,No,No,Yes
842506816413,Doctor,3.8,34,97,Sinhala,Male,Yes,No,No,Yes
784497127419,Doctor,3.1,33,97,Sinhala,Male,Yes,No,No,Yes
804412279459,Doctor,4.7,28,97,Sinhala,Male,Yes,No,No,Yes
336517365093,Doctor,2.8,28,97,Sinhala,Male,Yes,No,No,Yes
591015907643,Lawyer,4.5,23,97,Sinhala,Female,Yes,No,No,Yes
675840690326,Lawyer,2.1,24,97,Sinhala,Female,Yes,No,No,Yes
491384991916,Lawyer,2,32,97,Sinhala,Female,Yes,No,No,Yes
497440438294,Lawyer,4.5,34,97,Sinhala,Female,Yes,No,No,Yes
199010612610,Lawyer,4,24,97,Sinhala,No,Yes,No,No,Yes
546773222987,Lawyer,4.5,26,92,Sinhala,No,Yes,No,No,Yes
382133444937,Professor,2.1,36,92,Sinhala,No,Yes,No,No,Yes
85400176680,Professor,4.4,41,92,Sinhala,No,Yes,No,No,Yes
706834998902,Professor,4.2,38,92,Sinhala,No,Yes,No,No,Yes
471438075277,Professor,2,38,92,Sinhala,No,Yes,No,No,Yes
390852675908,Professor,4.6,30,92,Sinhala,Male,Yes,No,No,No
952730875843,Professor,4.6,25,92,Sinhala,Male,Yes,No,No,No
136465344563,Professor,4.5,37,92,Sinhala,Male,Yes,No,No,No
107624250869,CEO,4.3,34,92,Sinhala,Male,Yes,No,No,No
441085812229,CEO,3.8,37,95,Sinhala,Female,Yes,No,No,No
759248698873,CEO,3.3,36,95,Sinhala,Female,Yes,No,No,No
871587504841,CEO,5,37,95,Sinhala,Female,Yes,No,No,No
159695896983,CEO,4.2,44,95,Sinhala,Female,Yes,No,No,No
993070797393,CEO,2,32,95,Sinhala,No,Yes,No,No,No
903384109770,CEO,3.7,31,105,Sinhala,No,Yes,No,No,No
727109728112,CEO,4.1,31,105,Sinhala,No,Yes,No,No,No
179252518626,CEO,4,33,105,Sinhala,No,Yes,No,No,No
239398002061,CIO,2.9,35,105,Sinhala,No,Yes,No,No,No
841069663253,CIO,4.6,39,105,Sinhala,No,Yes,No,No,No
246279137062,CIO,3.7,42,105,Sinhala,Male,No,Yes,Yes,Yes
740806664446,CIO,3.8,23,105,Sinhala,Male,No,Yes,Yes,Yes
926258464835,CIO,4.2,31,105,Sinhala,Male,No,Yes,Yes,Yes
899922828058,CIO,2.7,29,105,Sinhala,Male,No,Yes,Yes,Yes
372741048476,CIO,2.6,42,105,Sinhala,Female,No,Yes,Yes,Yes
647948969177,CIO,3.7,36,105,Sinhala,Female,No,Yes,Yes,Yes
323651309097,CIO,4.5,27,105,Sinhala,Female,No,Yes,Yes,Yes
177026044134,CIO,3.7,29,105,Sinhala,Female,No,Yes,Yes,Yes
17638466574,Senior Lecturer,3.4,23,100,Sinhala,No,No,Yes,Yes,Yes
576492714260,Senior Lecturer,3.8,22,100,Sinhala,No,No,Yes,Yes,Yes
710892334646,Senior Lecturer,4.1,24,100,Sinhala,No,No,Yes,Yes,Yes
221544551726,Senior Lecturer,2.9,23,100,Sinhala,No,No,Yes,Yes,Yes
554634355800,Senior Lecturer,3.9,22,100,Sinhala,No,No,Yes,Yes,Yes
100571199370,Senior Lecturer,4.9,22,100,Sinhala,Male,No,Yes,Yes,No
596357464311,Senior Lecturer,4.3,25,100,Sinhala,Male,No,Yes,Yes,No
371858323768,Senior Lecturer,3.4,22,97,Sinhala,Male,No,Yes,Yes,No
567846110769,Senior Lead,3.5,23,97,Sinhala,Male,No,Yes,Yes,No
312799413681,Senior Lead,2.4,35,97,Sinhala,Female,No,Yes,Yes,No
85772046320,Senior Lead,4.3,33,97,Sinhala,Female,No,Yes,Yes,No
976912130666,Senior Lead,4.1,35,97,Sinhala,Female,No,Yes,Yes,No
463080518544,Senior Lead,3.3,34,97,Sinhala,Female,No,Yes,Yes,No
76453869964,Senior Lead,2,37,97,Sinhala,Female,No,Yes,Yes,No
278047776288,Senior Lead,4.8,35,97,Sinhala,No,No,Yes,Yes,No
535403997017,Senior Lead,4.9,33,97,Sinhala,No,No,Yes,Yes,No
271966888474,Senior Lead,2.5,35,92,Sinhala,No,No,Yes,Yes,No
599529534039,Senior Accountant,2.9,34,92,Sinhala,No,No,Yes,Yes,No
562954057905,Senior Accountant,4.6,37,92,Sinhala,No,No,Yes,Yes,No
310403844849,Senior Accountant,3.8,27,92,Sinhala,No,No,Yes,Yes,No
823866377188,Senior Accountant,3.1,29,92,Sinhala,No,No,Yes,Yes,No
486753480476,Senior Accountant,4.7,38,92,Sinhala,Male,No,Yes,No,Yes
687511809269,Senior Accountant,2.8,50,100,Sinhala,Male,No,Yes,No,Yes
230627275628,Senior Accountant,4.5,35,100,Sinhala,Male,No,Yes,No,Yes
944583027512,Senior Accountant,2.1,24,100,Sinhala,Male,No,Yes,No,Yes
497509817375,Senior Accountant,2,35,100,Sinhala,Male,No,Yes,No,Yes
455250564277,IT Director,4.5,27,100,Sinhala,Female,No,Yes,No,Yes
285698384728,IT Director,4,18,100,Sinhala,Female,No,Yes,No,Yes
73099511772,IT Director,4.5,30,100,Sinhala,Female,No,Yes,No,Yes
554211618521,IT Director,2.1,38,97,Sinhala,Female,No,Yes,No,Yes
620840418479,IT Director,4.4,28,97,Sinhala,No,No,Yes,No,Yes
457519529839,IT Director,4.2,34,97,Sinhala,No,No,Yes,No,Yes
887522344843,IT Director,2,26,97,Sinhala,No,No,Yes,No,Yes
638605944707,Manager,4.6,30,97,Sinhala,No,No,Yes,No,Yes
664800896067,Manager,4.6,22,97,Sinhala,No,No,Yes,No,Yes
136882125121,Manager,4.5,33,97,Sinhala,No,No,Yes,No,Yes
667025977675,Manager,4.3,31,97,Sinhala,Male,No,Yes,No,No
132991891557,Manager,3.8,32,97,Sinhala,Male,No,Yes,No,No
335793111651,Manager,3.3,28,92,Sinhala,Male,No,Yes,No,No
110116315423,Manager,5,27,92,Sinhala,Male,No,Yes,No,No
466708453125,Manager,4.2,32,92,Sinhala,Female,No,Yes,No,No
500337973905,Doctor,2,21,92,Sinhala,Female,No,Yes,No,No
406224289238,Doctor,3.7,30,92,Sinhala,Female,No,Yes,No,No
411297837861,Doctor,4.1,24,92,Sinhala,Female,No,Yes,No,No
26399181840,Doctor,4,26,91,Sinhala,Female,No,Yes,No,No
638067470699,Doctor,2.9,40,91,Sinhala,No,No,Yes,No,No
900800186631,Doctor,4.6,37,91,Sinhala,No,No,Yes,No,No
296340635956,Doctor,3.7,26,91,Sinhala,No,No,Yes,No,No
806936006570,Doctor,3.8,32,91,Sinhala,No,No,Yes,No,No
549773131079,Doctor,4.2,32,91,Sinhala,No,No,Yes,No,No
212031461075,Doctor,2.7,27,100,Sinhala,No,No,Yes,No,No
592095460360,Lawyer,2.6,30,100,Sinhala,No,No,Yes,No,No
634222786372,Lawyer,3.7,31,100,Sinhala,Male,No,No,Yes,Yes
561682670857,Lawyer,4.5,29,100,Sinhala,Male,No,No,Yes,Yes
201206987493,Lawyer,3.7,41,100,Sinhala,Male,No,No,Yes,Yes
837548356178,Lawyer,3.4,34,100,Sinhala,Male,No,No,Yes,Yes
973391532269,Lawyer,3.8,33,97,Sinhala,Female,No,No,Yes,Yes
905178286145,Professor,4.1,28,97,Sinhala,Female,No,No,Yes,Yes
111439190474,Professor,2.9,28,97,Sinhala,Female,No,No,Yes,Yes
658509172927,Professor,3.9,23,97,Sinhala,Female,No,No,Yes,Yes
61227917940,Professor,4.9,24,97,Sinhala,Female,No,No,Yes,Yes
856246070142,Professor,4.3,32,97,Sinhala,No,No,No,Yes,Yes
964092764306,Professor,3.4,34,97,Sinhala,No,No,No,Yes,Yes
109908966040,Professor,3.5,24,97,Sinhala,No,No,No,Yes,Yes
381436998614,CEO,2.4,26,97,Sinhala,No,No,No,Yes,Yes
594724249418,CEO,4.3,36,92,Sinhala,No,No,No,Yes,Yes
863862740606,CEO,4.1,41,91,Sinhala,No,No,No,Yes,Yes
844671979178,CEO,4,38,91,Sinhala,No,No,No,Yes,Yes
764643534636,CEO,2.1,38,91,Sinhala,Male,No,No,Yes,No
175019858094,CEO,4.3,30,91,Sinhala,Male,No,No,Yes,No
385522029743,CEO,3.6,25,91,Sinhala,Male,No,No,Yes,No
648626394007,CEO,3.2,37,91,Sinhala,Male,No,No,Yes,No
822421884640,CEO,3.5,34,100,Sinhala,Male,No,No,Yes,No
268238821803,CIO,4.2,37,100,Sinhala,Female,No,No,Yes,No
187575663797,CIO,4.9,36,100,Sinhala,Female,No,No,Yes,No
388473918252,CIO,2.6,37,100,Sinhala,Female,No,No,Yes,No
725059788962,CIO,2.7,44,100,Sinhala,Female,No,No,Yes,No
151028229388,CIO,4.7,32,100,Sinhala,Female,No,No,Yes,No
502674525146,CIO,4.8,31,97,Sinhala,No,No,No,Yes,No
440598175802,CIO,4.9,31,97,Sinhala,No,No,No,Yes,No
444432450545,CIO,2.2,33,97,Sinhala,No,No,No,Yes,No
235587721475,CIO,4.6,35,97,Sinhala,No,No,No,Yes,No
909064449166,CIO,4.9,39,97,Sinhala,No,No,No,Yes,No
253333172666,Senior Lecturer,2.7,42,97,Sinhala,Male,No,No,No,Yes
764066854685,Senior Lecturer,2.1,23,97,Sinhala,Male,No,No,No,Yes
758781211256,Senior Lecturer,3.6,31,97,Sinhala,Male,No,No,No,Yes
851195500470,Senior Lecturer,4.8,29,97,Sinhala,Male,No,No,No,Yes
57381183412,Senior Lecturer,3.7,42,92,Sinhala,Male,No,No,No,Yes
744881284115,Senior Lecturer,2.4,36,91,Sinhala,Female,No,No,No,Yes
977050976066,Senior Lecturer,4.4,27,91,Sinhala,Female,No,No,No,Yes
909699152684,Senior Lecturer,3.9,29,91,Sinhala,Female,No,No,No,Yes
697894988282,Senior Lead,2.8,23,91,Sinhala,Female,No,No,No,Yes
679623894432,Senior Lead,3.5,22,91,Sinhala,Female,No,No,No,Yes
376950945556,Senior Lead,3.1,24,91,Sinhala,No,No,No,No,Yes
253873361799,Senior Lead,5,23,100,Sinhala,No,No,No,No,Yes
413766712660,Senior Lead,3.8,22,100,Sinhala,No,No,No,No,Yes
385849617308,Senior Lead,4.8,22,100,Sinhala,No,No,No,No,Yes
493079632107,Senior Lead,2.1,25,100,Sinhala,No,No,No,No,Yes
306228694945,Senior Lead,3.1,22,100,Sinhala,Male,No,No,No,No
485219483850,Senior Lead,2,23,100,Sinhala,Male,No,No,No,No
72889354319,Senior Accountant,4.8,35,97,Sinhala,Male,No,No,No,No
733221244708,Senior Accountant,2.1,33,97,Sinhala,Female,No,No,No,No
651344285975,Senior Accountant,3.1,35,97,Sinhala,Female,No,No,No,No
207923558474,Senior Accountant,2,34,97,Sinhala,Female,No,No,No,No
464415992206,Senior Accountant,2,37,97,Sinhala,Female,No,No,No,No
742454616758,Senior Accountant,4.6,32,97,Sinhala,Female,No,No,No,No
881886401812,Senior Accountant,4.6,30,97,Sinhala,No,No,No,No,No
775846609083,Senior Accountant,4.5,29,97,Sinhala,No,No,No,No,No
802265046613,Senior Accountant,4.3,30,97,Sinhala,No,No,No,No,No
205638090102,IT Director,3.8,34,92,Sinhala,No,No,No,No,No
158611808374,IT Director,3.3,34,92,Sinhala,No,No,No,No,No
704507736950,IT Director,5,34,92,Sinhala,No,No,No,No,No
