UID,Profession,Rating,Age,Profession_Category,Language_Spoken,Gender_Preference,Smoking,Music_Lover,Motion_Sickness,Like_Quietness
7.21192E+11,Lecturer,4.5,33,80,English,No,No,Yes,Yes,Yes
8.57649E+11,Lecturer,2.1,32,80,English,No,No,Yes,Yes,Yes
6.36282E+11,Lecturer,2,24,80,English,No,No,Yes,Yes,Yes
18754962013,Lecturer,4.5,33,80,English,Male,No,Yes,Yes,No
2.96193E+11,Lecturer,4,33,80,English,Male,No,Yes,Yes,No
5.00624E+11,Lecturer,4.5,30,80,English,Male,No,Yes,Yes,No
7.14011E+11,Lecturer,2.1,32,75,English,Male,No,Yes,Yes,No
1.78823E+11,Teacher,4.4,32,75,English,Female,No,Yes,Yes,No
1.37464E+11,Teacher,4.2,33,75,English,Female,No,Yes,Yes,No
2.24913E+11,Teacher,2,44,75,English,Female,No,Yes,Yes,No
8.97328E+11,Teacher,4.6,26,75,English,Female,No,Yes,Yes,No
62761844928,Teacher,4.6,37,75,English,No,No,Yes,Yes,No
3.58312E+11,Teacher,4.5,33,75,English,No,No,Yes,Yes,No
2.90089E+11,Teacher,4.3,35,75,English,No,No,Yes,Yes,No
5.99879E+11,Teacher,3.8,34,75,Sinhala,No,No,Yes,Yes,No
43990088107,Teacher,3.3,37,75,Sinhala,No,No,Yes,Yes,No
2780755797,Teacher,5,32,75,Sinhala,No,No,Yes,Yes,No
6.32469E+11,Teacher,4.2,30,85,Sinhala,Male,No,Yes,No,Yes
5.06039E+11,Tech Lead,2,29,85,Sinhala,Male,No,Yes,No,Yes
7.21383E+11,Tech Lead,3.7,30,85,Sinhala,Male,No,Yes,No,Yes
9.21902E+11,Tech Lead,4.1,34,85,Sinhala,Male,No,Yes,No,Yes
8.81925E+11,Tech Lead,4,34,85,Sinhala,Female,No,Yes,No,Yes
9.68068E+11,Tech Lead,2.9,34,85,Sinhala,Female,No,Yes,No,Yes
5.61023E+11,Tech Lead,4.6,33,85,Sinhala,Female,No,Yes,No,Yes
6.13003E+11,Tech Lead,3.7,32,85,Sinhala,Female,No,Yes,No,Yes
3.33338E+11,Tech Lead,3.8,24,85,Sinhala,Female,No,Yes,No,Yes
4.40305E+11,Tech Lead,4.2,33,85,Sinhala,No,No,Yes,No,Yes
4.08601E+11,HR,2.7,33,63,Sinhala,No,No,Yes,No,Yes
4.97033E+11,HR,2.6,30,63,Sinhala,No,No,Yes,No,Yes
9.14363E+11,HR,3.7,32,63,Sinhala,No,No,Yes,No,Yes
1.19558E+11,HR,4.5,32,63,Sinhala,No,No,Yes,No,Yes
86116379212,HR,3.7,33,63,Sinhala,No,No,Yes,No,Yes
6.72453E+11,HR,3.4,44,63,Sinhala,Male,No,Yes,No,No
2.979E+11,HR,3.8,26,63,Sinhala,Male,No,Yes,No,No
6.45042E+11,HR,4.1,37,63,Sinhala,Male,No,Yes,No,No
48956493663,Network Engineer,2.9,33,55,Sinhala,Male,No,Yes,No,No
8.91854E+11,Network Engineer,3.9,35,55,Sinhala,Female,No,Yes,No,No
7.46754E+11,Network Engineer,4.9,34,55,Sinhala,Female,No,Yes,No,No
2.13636E+11,Network Engineer,4.3,37,55,Sinhala,Female,No,Yes,No,No
7.18058E+11,Network Engineer,3.4,32,55,Sinhala,Female,No,Yes,No,No
4.08876E+11,Network Engineer,3.5,30,55,Sinhala,Female,No,Yes,No,No
6.36769E+11,Network Engineer,2.4,29,55,Sinhala,No,No,Yes,No,No
3.23585E+11,Network Engineer,4.3,30,55,Sinhala,No,No,Yes,No,No
3.8988E+11,Network Engineer,4.1,34,55,Sinhala,No,No,Yes,No,No
8.10936E+11,Network Engineer,3.3,34,55,Sinhala,No,No,Yes,No,No
3.41999E+11,Project Manager,2,34,68,Sinhala,No,No,Yes,No,No
6.44125E+11,Project Manager,4.8,33,68,Sinhala,No,No,Yes,No,No
3.84461E+11,Project Manager,4.9,32,68,Sinhala,Male,No,No,Yes,Yes
5.23185E+11,Project Manager,2.5,24,68,Sinhala,Male,No,No,Yes,Yes
74289496519,Project Manager,2.9,33,68,Sinhala,Male,No,No,Yes,Yes
3.74515E+11,Database Administrator,4.6,33,60,Sinhala,Male,No,No,Yes,Yes
7.03281E+11,Database Administrator,3.8,30,60,Sinhala,Male,No,No,Yes,Yes
6.32133E+11,Database Administrator,3.1,32,60,Sinhala,Female,No,No,Yes,Yes
5.93452E+11,Database Administrator,4.7,32,60,Sinhala,Female,No,No,Yes,Yes
6.73856E+11,Database Administrator,2.8,33,60,Sinhala,Female,No,No,Yes,Yes
3.87863E+11,Database Administrator,4.5,44,60,Sinhala,Female,No,No,Yes,Yes
4.70996E+11,Database Administrator,2.1,26,60,Sinhala,No,No,No,Yes,Yes
2.38453E+11,Database Administrator,2,37,60,Sinhala,No,No,No,Yes,Yes
2.31489E+11,Database Administrator,4.5,33,60,Sinhala,No,No,No,Yes,Yes
7.88094E+11,Database Administrator,4,35,80,Sinhala,No,No,No,Yes,Yes
6.11501E+11,Nurse,4.5,34,80,Sinhala,No,No,No,Yes,Yes
5.04874E+11,Nurse,2.1,37,80,Sinhala,No,No,No,Yes,Yes
5.6369E+11,Nurse,4.4,32,80,Sinhala,Male,No,No,Yes,No
5.47913E+11,Nurse,4.2,30,80,Sinhala,Male,No,No,Yes,No
42984688317,Nurse,2,29,80,Sinhala,Male,No,No,Yes,No
1.08457E+11,Nurse,4.6,30,80,Sinhala,Male,No,No,Yes,No
2.20587E+11,Lecturer,4.6,34,80,Sinhala,Male,No,No,Yes,No
99591996891,Lecturer,4.5,34,80,Sinhala,Female,No,No,Yes,No
7.05313E+11,Lecturer,4.3,34,80,Sinhala,Female,No,No,Yes,No
3.31072E+11,Lecturer,3.8,33,80,Sinhala,Female,No,No,Yes,No
2.70296E+11,Lecturer,3.3,32,80,Sinhala,Female,No,No,Yes,No
4.06113E+11,Lecturer,5,24,80,Sinhala,No,No,No,Yes,No
1.6243E+11,Lecturer,4.2,33,80,Sinhala,No,No,No,Yes,No
3.77228E+11,Lecturer,2,33,80,Sinhala,No,No,No,Yes,No
3.50352E+11,Lecturer,3.7,30,80,Sinhala,No,No,No,Yes,No
7.162E+11,Lecturer,4.1,32,80,Sinhala,No,No,No,Yes,No
6.54227E+11,Lecturer,4,32,80,Sinhala,No,No,No,Yes,No
3.44764E+11,Lecturer,2.9,33,80,Sinhala,No,No,No,Yes,No
62593548661,Lecturer,4.6,44,80,Sinhala,Male,No,No,No,Yes
3.88692E+11,Lecturer,3.7,26,75,Sinhala,Male,No,No,No,Yes
6.38401E+11,Teacher,3.8,37,75,Sinhala,Male,No,No,No,Yes
7.20869E+11,Teacher,4.2,33,75,Sinhala,Male,No,No,No,Yes
48803350829,Teacher,2.7,35,75,Sinhala,Female,No,No,No,Yes
9.25962E+11,Teacher,2.6,34,75,Sinhala,Female,No,No,No,Yes
8.53859E+11,Teacher,3.7,37,75,Sinhala,Female,No,No,No,Yes
3.74454E+11,Teacher,4.5,32,75,Sinhala,Female,No,No,No,Yes
7.78626E+11,Teacher,3.7,30,75,Sinhala,Female,No,No,No,Yes
3.79221E+11,Teacher,3.4,29,75,Sinhala,Female,No,No,No,Yes
3.27743E+11,Teacher,3.8,30,75,Sinhala,No,No,No,No,Yes
5.55807E+11,Teacher,4.1,34,75,Sinhala,No,No,No,No,Yes
9.98262E+11,Teacher,2.9,34,85,Sinhala,No,No,No,No,Yes
9.56359E+11,Tech Lead,3.9,34,85,Sinhala,No,No,No,No,Yes
3.71944E+11,Tech Lead,4.9,33,85,Sinhala,No,No,No,No,Yes
1.44876E+11,Tech Lead,4.3,32,85,Sinhala,No,No,No,No,Yes
2.24892E+11,Tech Lead,3.4,24,85,Sinhala,Male,No,No,No,No
6.71341E+11,Tech Lead,3.5,33,85,Sinhala,Male,No,No,No,No
8.79502E+11,Tech Lead,2.4,33,85,Sinhala,Male,No,No,No,No
9.93887E+11,Tech Lead,4.3,30,85,Sinhala,Male,No,No,No,No
1.70085E+11,Tech Lead,4.1,32,85,Sinhala,Female,No,No,No,No
8.51075E+11,Tech Lead,3.3,32,85,Sinhala,Female,No,No,No,No
9.7608E+11,HR,2,33,63,Sinhala,Female,No,No,No,No
9.80822E+11,HR,4.8,44,63,Sinhala,Female,No,No,No,No
3.09216E+11,HR,4.9,26,63,Sinhala,No,No,No,No,No
2.02775E+11,HR,2.5,37,63,Sinhala,No,No,No,No,No
8.41075E+11,HR,2.9,33,63,Sinhala,No,No,No,No,No
98272737771,HR,4.6,35,63,Sinhala,No,No,No,No,No
5.99577E+11,HR,3.8,34,63,Sinhala,No,No,No,No,No
7.9254E+11,HR,3.1,37,63,Sinhala,No,No,No,No,No
6.67917E+11,Network Engineer,4.7,32,55,Sinhala,No,No,No,No,No
3.17387E+11,Doctor,2.8,30,98,Sinhala,Male,Yes,Yes,Yes,Yes
6.3215E+11,Doctor,4.5,29,98,Sinhala,Male,Yes,Yes,Yes,Yes
6.68208E+11,Doctor,2.1,30,98,Sinhala,Male,Yes,Yes,Yes,Yes
6.9651E+11,Doctor,2,34,98,Sinhala,Male,Yes,Yes,Yes,Yes
2.91743E+11,Doctor,4.5,34,98,Sinhala,Female,Yes,Yes,Yes,Yes
8.66404E+11,Doctor,4,34,98,Sinhala,Female,Yes,Yes,Yes,Yes
7.06358E+11,Doctor,4.5,33,98,Sinhala,Female,Yes,Yes,Yes,Yes
2.48532E+11,Doctor,2.1,32,98,Sinhala,Female,Yes,Yes,Yes,Yes
9.88991E+11,Doctor,4.4,24,98,Sinhala,No,Yes,Yes,Yes,Yes
6.66633E+11,Doctor,4.2,33,95,Sinhala,No,Yes,Yes,Yes,Yes
9.51447E+11,Lawyer,4,33,95,Sinhala,No,Yes,Yes,Yes,Yes
74114740029,Lawyer,2.1,30,95,Sinhala,No,Yes,Yes,Yes,Yes
4.9154E+11,Lawyer,4.3,32,95,Sinhala,No,Yes,Yes,Yes,Yes
4.59683E+11,Lawyer,3.6,32,95,Sinhala,No,Yes,Yes,Yes,Yes
93724064667,Lawyer,3.2,33,95,Sinhala,No,Yes,Yes,Yes,Yes
1.95097E+11,Lawyer,3.5,44,103,Sinhala,Male,Yes,Yes,Yes,No
3.67838E+11,Professor,4.2,26,103,Sinhala,Male,Yes,Yes,Yes,No
1.70315E+11,Professor,4.9,37,103,Sinhala,Male,Yes,Yes,Yes,No
54139392632,Professor,2.6,37,103,Sinhala,Female,Yes,Yes,Yes,No
2.12237E+11,Professor,2.7,44,103,Sinhala,Female,Yes,Yes,Yes,No
8.45778E+11,Professor,4.7,32,103,Sinhala,Female,Yes,Yes,Yes,No
4.41645E+11,Professor,4.8,31,103,Sinhala,Female,Yes,Yes,Yes,No
8.75024E+11,Professor,4.9,31,105,Sinhala,Female,Yes,Yes,Yes,No
4.59877E+11,CEO,2.2,33,105,Sinhala,No,Yes,Yes,Yes,No
17296196043,CEO,4.6,35,105,Sinhala,No,Yes,Yes,Yes,No
52821746741,CEO,4.9,39,105,Sinhala,No,Yes,Yes,Yes,No
9.19944E+11,CEO,2.7,42,105,Sinhala,No,Yes,Yes,Yes,No
3.05264E+11,CEO,2.1,23,105,Sinhala,No,Yes,Yes,Yes,No
8.30737E+11,CEO,3.6,31,105,Sinhala,Male,Yes,Yes,No,Yes
94729492534,CEO,4.8,29,105,Sinhala,Male,Yes,Yes,No,Yes
4.7192E+11,CEO,3.7,42,105,Sinhala,Male,Yes,Yes,No,Yes
1.51914E+11,CEO,2.4,36,105,Sinhala,Male,Yes,Yes,No,Yes
6.87312E+11,CIO,4.4,27,105,Sinhala,Female,Yes,Yes,No,Yes
3.22077E+11,CIO,3.9,29,105,Sinhala,Female,Yes,Yes,No,Yes
6.79931E+11,CIO,2.8,23,105,Sinhala,Female,Yes,Yes,No,Yes
6.01976E+11,CIO,3.5,22,105,Sinhala,Female,Yes,Yes,No,Yes
8.87645E+11,CIO,3.1,24,105,Sinhala,No,Yes,Yes,No,Yes
2.19502E+11,CIO,5,23,105,Sinhala,No,Yes,Yes,No,Yes
6.3534E+11,CIO,3.8,22,105,Sinhala,No,Yes,Yes,No,Yes
4.87653E+11,CIO,4.8,22,105,Sinhala,No,Yes,Yes,No,Yes
2.6139E+11,CIO,2.1,25,105,Sinhala,No,Yes,Yes,No,Yes
4.25286E+11,CIO,3.1,22,100,Sinhala,No,Yes,Yes,No,Yes
5.35652E+11,Senior Lecturer,2,23,100,Sinhala,Male,Yes,Yes,No,No
7.33838E+11,Senior Lecturer,4.8,35,100,Sinhala,Male,Yes,Yes,No,No
6.93963E+11,Senior Lecturer,2.1,33,100,Sinhala,Male,Yes,Yes,No,No
4.24941E+11,Senior Lecturer,3.1,35,100,Sinhala,Male,Yes,Yes,No,No
9.87866E+11,Senior Lecturer,2,34,100,Sinhala,Male,Yes,Yes,No,No
40963018287,Senior Lecturer,2,37,100,Sinhala,Female,Yes,Yes,No,No
9.89557E+11,Senior Lecturer,4.6,35,100,Sinhala,Female,Yes,Yes,No,No
4.04597E+11,Senior Lecturer,4.6,33,97,Sinhala,Female,Yes,Yes,No,No
9.80481E+11,Senior Lead,4.5,35,97,Sinhala,Female,Yes,Yes,No,No
3.41021E+11,Senior Lead,4.3,34,97,Sinhala,No,Yes,Yes,No,No
6.5869E+11,Senior Lead,3.8,37,97,Sinhala,No,Yes,Yes,No,No
39332511955,Senior Lead,3.3,27,97,Sinhala,No,Yes,Yes,No,No
3.1634E+11,Senior Lead,5,29,97,Sinhala,No,Yes,Yes,No,No
3.99329E+11,Senior Lead,4.2,38,97,Sinhala,No,Yes,Yes,No,No
3.86818E+11,Senior Lead,2,50,97,Sinhala,No,Yes,Yes,No,No
8.86434E+11,Senior Lead,3.7,35,97,Sinhala,Male,Yes,No,Yes,Yes
3.69218E+11,Senior Lead,4.1,24,92,Sinhala,Male,Yes,No,Yes,Yes
8.77396E+11,Senior Accountant,4,35,92,Sinhala,Male,Yes,No,Yes,Yes
60463153965,Senior Accountant,2.9,27,92,Sinhala,Female,Yes,No,Yes,Yes
4.04041E+11,Senior Accountant,4.6,18,92,Sinhala,Female,Yes,No,Yes,Yes
7.67488E+11,Senior Accountant,3.7,30,92,Sinhala,Female,Yes,No,Yes,Yes
9.49507E+11,Senior Accountant,3.8,38,92,Sinhala,Female,Yes,No,Yes,Yes
1.53868E+11,Senior Accountant,4.2,28,92,Sinhala,Female,Yes,No,Yes,Yes
9.55124E+11,Senior Accountant,2.7,34,92,Sinhala,No,Yes,No,Yes,Yes
95076493545,Senior Accountant,2.6,26,92,Sinhala,No,Yes,No,Yes,Yes
5.76321E+11,Senior Accountant,3.7,30,95,Sinhala,No,Yes,No,Yes,Yes
6.05923E+11,IT Director,4.5,22,95,Sinhala,No,Yes,No,Yes,Yes
6.49122E+11,IT Director,3.7,33,95,Sinhala,No,Yes,No,Yes,Yes
24607171961,IT Director,3.4,31,95,Sinhala,No,Yes,No,Yes,Yes
6.40794E+11,IT Director,3.8,32,95,Sinhala,No,Yes,No,Yes,Yes
8.95912E+11,IT Director,4.1,28,95,Sinhala,Male,Yes,No,Yes,No
17624252303,IT Director,2.9,27,95,Sinhala,Male,Yes,No,Yes,No
7.17322E+11,IT Director,3.9,32,91,Sinhala,Male,Yes,No,Yes,No
7.6232E+11,Manager,4.9,21,91,Sinhala,Male,Yes,No,Yes,No
6.25416E+11,Manager,4.3,30,91,Sinhala,Female,Yes,No,Yes,No
4.09888E+11,Manager,3.4,24,91,Sinhala,Female,Yes,No,Yes,No
7.46396E+11,Manager,3.5,26,91,Sinhala,Female,Yes,No,Yes,No
3.10118E+11,Manager,2.4,40,91,Sinhala,Female,Yes,No,Yes,No
1.267E+11,Manager,4.3,37,91,Sinhala,Female,Yes,No,Yes,No
8.8832E+11,Manager,4.1,26,91,Sinhala,No,Yes,No,Yes,No
2.89745E+11,Manager,3.3,32,91,Sinhala,No,Yes,No,Yes,No
8.47175E+11,Doctor,2,32,100,Sinhala,No,Yes,No,Yes,No
3.39882E+11,Doctor,4.8,27,100,Sinhala,No,Yes,No,Yes,No
4.90746E+11,Doctor,4.9,30,100,Sinhala,No,Yes,No,Yes,No
56338906966,Doctor,2.5,31,100,Sinhala,No,Yes,No,Yes,No
8.72018E+11,Doctor,2.9,29,100,Sinhala,No,Yes,No,Yes,No
7.32856E+11,Doctor,4.6,41,100,Sinhala,Male,Yes,No,No,Yes
3.20732E+11,Doctor,3.8,34,97,Sinhala,Male,Yes,No,No,Yes
9.44147E+11,Doctor,3.1,33,97,Sinhala,Male,Yes,No,No,Yes
2.95337E+11,Doctor,4.7,28,97,Sinhala,Male,Yes,No,No,Yes
1.17898E+11,Doctor,2.8,28,97,Sinhala,Male,Yes,No,No,Yes
8.80029E+11,Lawyer,4.5,23,97,Sinhala,Female,Yes,No,No,Yes
4.03377E+11,Lawyer,2.1,24,97,Sinhala,Female,Yes,No,No,Yes
5.2587E+11,Lawyer,2,32,97,Sinhala,Female,Yes,No,No,Yes
4.70527E+11,Lawyer,4.5,34,97,Sinhala,Female,Yes,No,No,Yes
6.73925E+11,Lawyer,4,24,97,Sinhala,No,Yes,No,No,Yes
7.58651E+11,Lawyer,4.5,26,92,Sinhala,No,Yes,No,No,Yes
3.34497E+11,Professor,2.1,36,92,Sinhala,No,Yes,No,No,Yes
1.64547E+11,Professor,4.4,41,92,Sinhala,No,Yes,No,No,Yes
2.56108E+11,Professor,4.2,38,92,Sinhala,No,Yes,No,No,Yes
8.52387E+11,Professor,2,38,92,Sinhala,No,Yes,No,No,Yes
6.16913E+11,Professor,4.6,30,92,Sinhala,Male,Yes,No,No,No
39317442533,Professor,4.6,25,92,Sinhala,Male,Yes,No,No,No
41511131339,Professor,4.5,37,92,Sinhala,Male,Yes,No,No,No
8.59306E+11,CEO,4.3,34,92,Sinhala,Male,Yes,No,No,No
5.50515E+11,CEO,3.8,37,95,Sinhala,Female,Yes,No,No,No
8.61954E+11,CEO,3.3,36,95,Sinhala,Female,Yes,No,No,No
4.0747E+11,CEO,5,37,95,Sinhala,Female,Yes,No,No,No
7.87593E+11,CEO,4.2,44,95,Sinhala,Female,Yes,No,No,No
5.6191E+11,CEO,2,32,95,Sinhala,No,Yes,No,No,No
3.44485E+11,CEO,3.7,31,105,Sinhala,No,Yes,No,No,No
8.30093E+11,CEO,4.1,31,105,Sinhala,No,Yes,No,No,No
5.39512E+11,CEO,4,33,105,Sinhala,No,Yes,No,No,No
6.30145E+11,CIO,2.9,35,105,Sinhala,No,Yes,No,No,No
6.64476E+11,CIO,4.6,39,105,Sinhala,No,Yes,No,No,No
5.91758E+11,CIO,3.7,42,105,Sinhala,Male,No,Yes,Yes,Yes
6.00941E+11,CIO,3.8,23,105,Sinhala,Male,No,Yes,Yes,Yes
6.61305E+11,CIO,4.2,31,105,Sinhala,Male,No,Yes,Yes,Yes
4.52749E+11,CIO,2.7,29,105,Sinhala,Male,No,Yes,Yes,Yes
5.67403E+11,CIO,2.6,42,105,Sinhala,Female,No,Yes,Yes,Yes
9.95892E+11,CIO,3.7,36,105,Sinhala,Female,No,Yes,Yes,Yes
5.77078E+11,CIO,4.5,27,105,Sinhala,Female,No,Yes,Yes,Yes
6.09387E+11,CIO,3.7,29,105,Sinhala,Female,No,Yes,Yes,Yes
1.32796E+11,Senior Lecturer,3.4,23,100,Sinhala,No,No,Yes,Yes,Yes
5.31815E+11,Senior Lecturer,3.8,22,100,Sinhala,No,No,Yes,Yes,Yes
7.81551E+11,Senior Lecturer,4.1,24,100,Sinhala,No,No,Yes,Yes,Yes
1.83315E+11,Senior Lecturer,2.9,23,100,Sinhala,No,No,Yes,Yes,Yes
3.88711E+11,Senior Lecturer,3.9,22,100,Sinhala,No,No,Yes,Yes,Yes
3.71364E+11,Senior Lecturer,4.9,22,100,Sinhala,Male,No,Yes,Yes,No
1.76983E+11,Senior Lecturer,4.3,25,100,Sinhala,Male,No,Yes,Yes,No
9.23458E+11,Senior Lecturer,3.4,22,97,Sinhala,Male,No,Yes,Yes,No
5.11548E+11,Senior Lead,3.5,23,97,Sinhala,Male,No,Yes,Yes,No
7.89916E+11,Senior Lead,2.4,35,97,Sinhala,Female,No,Yes,Yes,No
9.49967E+11,Senior Lead,4.3,33,97,Sinhala,Female,No,Yes,Yes,No
5.05103E+11,Senior Lead,4.1,35,97,Sinhala,Female,No,Yes,Yes,No
44242989328,Senior Lead,3.3,34,97,Sinhala,Female,No,Yes,Yes,No
6.27942E+11,Senior Lead,2,37,97,Sinhala,Female,No,Yes,Yes,No
6.33748E+11,Senior Lead,4.8,35,97,Sinhala,No,No,Yes,Yes,No
33400081148,Senior Lead,4.9,33,97,Sinhala,No,No,Yes,Yes,No
74846037042,Senior Lead,2.5,35,92,Sinhala,No,No,Yes,Yes,No
9.00025E+11,Senior Accountant,2.9,34,92,Sinhala,No,No,Yes,Yes,No
30253037271,Senior Accountant,4.6,37,92,Sinhala,No,No,Yes,Yes,No
5.57539E+11,Senior Accountant,3.8,27,92,Sinhala,No,No,Yes,Yes,No
9.4557E+11,Senior Accountant,3.1,29,92,Sinhala,No,No,Yes,Yes,No
72485024349,Senior Accountant,4.7,38,92,Sinhala,Male,No,Yes,No,Yes
8.1412E+11,Senior Accountant,2.8,50,100,Sinhala,Male,No,Yes,No,Yes
6.93954E+11,Senior Accountant,4.5,35,100,Sinhala,Male,No,Yes,No,Yes
6.08168E+11,Senior Accountant,2.1,24,100,Sinhala,Male,No,Yes,No,Yes
2.90387E+11,Senior Accountant,2,35,100,Sinhala,Male,No,Yes,No,Yes
88114563755,IT Director,4.5,27,100,Sinhala,Female,No,Yes,No,Yes
9.73195E+11,IT Director,4,18,100,Sinhala,Female,No,Yes,No,Yes
9.99237E+11,IT Director,4.5,30,100,Sinhala,Female,No,Yes,No,Yes
4.42932E+11,IT Director,2.1,38,97,Sinhala,Female,No,Yes,No,Yes
2.19015E+11,IT Director,4.4,28,97,Sinhala,No,No,Yes,No,Yes
2.495E+11,IT Director,4.2,34,97,Sinhala,No,No,Yes,No,Yes
8.61719E+11,IT Director,2,26,97,Sinhala,No,No,Yes,No,Yes
4.46257E+11,Manager,4.6,30,97,Sinhala,No,No,Yes,No,Yes
2.97253E+11,Manager,4.6,22,97,Sinhala,No,No,Yes,No,Yes
6.02004E+11,Manager,4.5,33,97,Sinhala,No,No,Yes,No,Yes
1.01148E+11,Manager,4.3,31,97,Sinhala,Male,No,Yes,No,No
42285143844,Manager,3.8,32,97,Sinhala,Male,No,Yes,No,No
9.81E+11,Manager,3.3,28,92,Sinhala,Male,No,Yes,No,No
9.50773E+11,Manager,5,27,92,Sinhala,Male,No,Yes,No,No
32127072626,Manager,4.2,32,92,Sinhala,Female,No,Yes,No,No
1.81292E+11,Doctor,2,21,92,Sinhala,Female,No,Yes,No,No
1446007246,Doctor,3.7,30,92,Sinhala,Female,No,Yes,No,No
3.50944E+11,Doctor,4.1,24,92,Sinhala,Female,No,Yes,No,No
7.07722E+11,Doctor,4,26,91,Sinhala,Female,No,Yes,No,No
9.0156E+11,Doctor,2.9,40,91,Sinhala,No,No,Yes,No,No
1.14386E+11,Doctor,4.6,37,91,Sinhala,No,No,Yes,No,No
7.2948E+11,Doctor,3.7,26,91,Sinhala,No,No,Yes,No,No
3.23643E+11,Doctor,3.8,32,91,Sinhala,No,No,Yes,No,No
5.56074E+11,Doctor,4.2,32,91,Sinhala,No,No,Yes,No,No
7.14005E+11,Doctor,2.7,27,100,Sinhala,No,No,Yes,No,No
9.79806E+11,Lawyer,2.6,30,100,Sinhala,No,No,Yes,No,No
1.45051E+11,Lawyer,3.7,31,100,Sinhala,Male,No,No,Yes,Yes
4.74568E+11,Lawyer,4.5,29,100,Sinhala,Male,No,No,Yes,Yes
21903791605,Lawyer,3.7,41,100,Sinhala,Male,No,No,Yes,Yes
8.75124E+11,Lawyer,3.4,34,100,Sinhala,Male,No,No,Yes,Yes
5.48783E+11,Lawyer,3.8,33,97,Sinhala,Female,No,No,Yes,Yes
7.55715E+11,Professor,4.1,28,97,Sinhala,Female,No,No,Yes,Yes
9.33209E+11,Professor,2.9,28,97,Sinhala,Female,No,No,Yes,Yes
6.92745E+11,Professor,3.9,23,97,Sinhala,Female,No,No,Yes,Yes
2.56268E+11,Professor,4.9,24,97,Sinhala,Female,No,No,Yes,Yes
7.17962E+11,Professor,4.3,32,97,Sinhala,No,No,No,Yes,Yes
8.91908E+11,Professor,3.4,34,97,Sinhala,No,No,No,Yes,Yes
9.13074E+11,Professor,3.5,24,97,Sinhala,No,No,No,Yes,Yes
6.36397E+11,CEO,2.4,26,97,Sinhala,No,No,No,Yes,Yes
1.31408E+11,CEO,4.3,36,92,Sinhala,No,No,No,Yes,Yes
6.16396E+11,CEO,4.1,41,91,Sinhala,No,No,No,Yes,Yes
9.8847E+11,CEO,4,38,91,Sinhala,No,No,No,Yes,Yes
1.528E+11,CEO,2.1,38,91,Sinhala,Male,No,No,Yes,No
2.66973E+11,CEO,4.3,30,91,Sinhala,Male,No,No,Yes,No
3.51123E+11,CEO,3.6,25,91,Sinhala,Male,No,No,Yes,No
6.93692E+11,CEO,3.2,37,91,Sinhala,Male,No,No,Yes,No
8.1365E+11,CEO,3.5,34,100,Sinhala,Male,No,No,Yes,No
4.18857E+11,CIO,4.2,37,100,Sinhala,Female,No,No,Yes,No
9.47127E+11,CIO,4.9,36,100,Sinhala,Female,No,No,Yes,No
61773469269,CIO,2.6,37,100,Sinhala,Female,No,No,Yes,No
3.46591E+11,CIO,2.7,44,100,Sinhala,Female,No,No,Yes,No
5.68904E+11,CIO,4.7,32,100,Sinhala,Female,No,No,Yes,No
5.04139E+11,CIO,4.8,31,97,Sinhala,No,No,No,Yes,No
38813736937,CIO,4.9,31,97,Sinhala,No,No,No,Yes,No
9.3931E+11,CIO,2.2,33,97,Sinhala,No,No,No,Yes,No
3.40915E+11,CIO,4.6,35,97,Sinhala,No,No,No,Yes,No
5.40692E+11,CIO,4.9,39,97,Sinhala,No,No,No,Yes,No
6.68865E+11,Senior Lecturer,2.7,42,97,Sinhala,Male,No,No,No,Yes
6.52398E+11,Senior Lecturer,2.1,23,97,Sinhala,Male,No,No,No,Yes
7.117E+11,Senior Lecturer,3.6,31,97,Sinhala,Male,No,No,No,Yes
5.31285E+11,Senior Lecturer,4.8,29,97,Sinhala,Male,No,No,No,Yes
2.53943E+11,Senior Lecturer,3.7,42,92,Sinhala,Male,No,No,No,Yes
7.48048E+11,Senior Lecturer,2.4,36,91,Sinhala,Female,No,No,No,Yes
2.88852E+11,Senior Lecturer,4.4,27,91,Sinhala,Female,No,No,No,Yes
6.17625E+11,Senior Lecturer,3.9,29,91,Sinhala,Female,No,No,No,Yes
1.05089E+11,Senior Lead,2.8,23,91,Sinhala,Female,No,No,No,Yes
1.39396E+11,Senior Lead,3.5,22,91,Sinhala,Female,No,No,No,Yes
1.27032E+11,Senior Lead,3.1,24,91,Sinhala,No,No,No,No,Yes
9.21006E+11,Senior Lead,5,23,100,Sinhala,No,No,No,No,Yes
1.11038E+11,Senior Lead,3.8,22,100,Sinhala,No,No,No,No,Yes
1.0484E+11,Senior Lead,4.8,22,100,Sinhala,No,No,No,No,Yes
8.08866E+11,Senior Lead,2.1,25,100,Sinhala,No,No,No,No,Yes
8.25997E+11,Senior Lead,3.1,22,100,Sinhala,Male,No,No,No,No
389236198,Senior Lead,2,23,100,Sinhala,Male,No,No,No,No
2.05785E+11,Senior Accountant,4.8,35,97,Sinhala,Male,No,No,No,No
2.92149E+11,Senior Accountant,2.1,33,97,Sinhala,Female,No,No,No,No
5.30439E+11,Senior Accountant,3.1,35,97,Sinhala,Female,No,No,No,No
9.24872E+11,Senior Accountant,2,34,97,Sinhala,Female,No,No,No,No
6.59702E+11,Senior Accountant,2,37,97,Sinhala,Female,No,No,No,No
