UID,Profession,Rating,Age,Profession_Category,Language_Spoken,Gender_Preference,Smoking,Music_Lover,Motion_Sickness,Like_Quietness
U5987884512597,Lecturer,4.7,34,80,English,No,No,Yes,Yes,Yes
U3405573377509,Lecturer,2.8,34,80,English,No,No,Yes,Yes,Yes
U4823428763870,Lecturer,4.5,33,80,English,No,No,Yes,Yes,Yes
U3429280978311,Lecturer,2.1,32,80,English,No,No,Yes,Yes,Yes
U2789039086599,Lecturer,2,24,80,English,No,No,Yes,Yes,Yes
U2626087214201,Lecturer,4.5,33,80,English,Male,No,Yes,Yes,No
U7265356533916,Lecturer,4,33,80,English,Male,No,Yes,Yes,No
U6403508030739,Lecturer,4.5,30,80,English,Male,No,Yes,Yes,No
U6432432346007,Lecturer,2.1,32,75,English,Male,No,Yes,Yes,No
U4749468557564,Teacher,4.4,32,75,English,Female,No,Yes,Yes,No
U5913327200133,Teacher,4.2,33,75,English,Female,No,Yes,Yes,No
U2067864686899,Teacher,2,44,75,English,Female,No,Yes,Yes,No
U6425352596467,Teacher,4.6,26,75,English,Female,No,Yes,Yes,No
U4743277987804,Teacher,4.6,37,75,English,No,No,Yes,Yes,No
U6279902050226,Teacher,4.5,33,75,English,No,No,Yes,Yes,No
U5006313906687,Teacher,4.3,35,75,English,No,No,Yes,Yes,No
U5821922226523,Teacher,3.8,34,75,Sinhala,No,No,Yes,Yes,No
U603019410473,Teacher,3.3,37,75,Sinhala,No,No,Yes,Yes,No
U9853420918209,Teacher,5,32,75,Sinhala,No,No,Yes,Yes,No
U9141229545677,Teacher,4.2,30,85,Sinhala,Male,No,Yes,No,Yes
U9102312911483,Tech Lead,2,29,85,Sinhala,Male,No,Yes,No,Yes
U7612964701013,Tech Lead,3.7,30,85,Sinhala,Male,No,Yes,No,Yes
U4493936785288,Tech Lead,4.1,34,85,Sinhala,Male,No,Yes,No,Yes
U9519109607565,Tech Lead,4,34,85,Sinhala,Female,No,Yes,No,Yes
U34299153374,Tech Lead,2.9,34,85,Sinhala,Female,No,Yes,No,Yes
U794618880455,Tech Lead,4.6,33,85,Sinhala,Female,No,Yes,No,Yes
U6947782576774,Tech Lead,3.7,32,85,Sinhala,Female,No,Yes,No,Yes
U4941880376887,Tech Lead,3.8,24,85,Sinhala,Female,No,Yes,No,Yes
U7493295257521,Tech Lead,4.2,33,85,Sinhala,No,No,Yes,No,Yes
U8211390854107,HR,2.7,33,63,Sinhala,No,No,Yes,No,Yes
U6014368820086,HR,2.6,30,63,Sinhala,No,No,Yes,No,Yes
U1382245258046,HR,3.7,32,63,Sinhala,No,No,Yes,No,Yes
U1838092300378,HR,4.5,32,63,Sinhala,No,No,Yes,No,Yes
U1505392777535,HR,3.7,33,63,Sinhala,No,No,Yes,No,Yes
U7369959949266,HR,3.4,44,63,Sinhala,Male,No,Yes,No,No
U7288127662983,HR,3.8,26,63,Sinhala,Male,No,Yes,No,No
U9138046956520,HR,4.1,37,63,Sinhala,Male,No,Yes,No,No
U5565441020711,Network Engineer,2.9,33,55,Sinhala,Male,No,Yes,No,No
U5970464042733,Network Engineer,3.9,35,55,Sinhala,Female,No,Yes,No,No
U1529248712276,Network Engineer,4.9,34,55,Sinhala,Female,No,Yes,No,No
U484300062170,Network Engineer,4.3,37,55,Sinhala,Female,No,Yes,No,No
U4500297594037,Network Engineer,3.4,32,55,Sinhala,Female,No,Yes,No,No
U9851479681541,Network Engineer,3.5,30,55,Sinhala,Female,No,Yes,No,No
U7902784256747,Network Engineer,2.4,29,55,Sinhala,No,No,Yes,No,No
U1210147127967,Network Engineer,4.3,30,55,Sinhala,No,No,Yes,No,No
U8891286361108,Network Engineer,4.1,34,55,Sinhala,No,No,Yes,No,No
U3171146634231,Network Engineer,3.3,34,55,Sinhala,No,No,Yes,No,No
U9837502764051,Project Manager,2,34,68,Sinhala,No,No,Yes,No,No
U7035844019748,Project Manager,4.8,33,68,Sinhala,No,No,Yes,No,No
U6648269872251,Project Manager,4.9,32,68,Sinhala,Male,No,No,Yes,Yes
U7646482274341,Project Manager,2.5,24,68,Sinhala,Male,No,No,Yes,Yes
U3808023110253,Project Manager,2.9,33,68,Sinhala,Male,No,No,Yes,Yes
U4323897120514,Database Administrator,4.6,33,60,Sinhala,Male,No,No,Yes,Yes
U4430448523420,Database Administrator,3.8,30,60,Sinhala,Male,No,No,Yes,Yes
U2387271123045,Database Administrator,3.1,32,60,Sinhala,Female,No,No,Yes,Yes
U7731242906437,Database Administrator,4.7,32,60,Sinhala,Female,No,No,Yes,Yes
U3276981019156,Database Administrator,2.8,33,60,Sinhala,Female,No,No,Yes,Yes
U9216553338257,Database Administrator,4.5,44,60,Sinhala,Female,No,No,Yes,Yes
U9430400381422,Database Administrator,2.1,26,60,Sinhala,No,No,No,Yes,Yes
U3583758704374,Database Administrator,2,37,60,Sinhala,No,No,No,Yes,Yes
U3774300881708,Database Administrator,4.5,33,60,Sinhala,No,No,No,Yes,Yes
U7572928235380,Database Administrator,4,35,80,Sinhala,No,No,No,Yes,Yes
U2604126514836,Nurse,4.5,34,80,Sinhala,No,No,No,Yes,Yes
U6152982765649,Nurse,2.1,37,80,Sinhala,No,No,No,Yes,Yes
U217038535273,Nurse,4.4,32,80,Sinhala,Male,No,No,Yes,No
U6663058737140,Nurse,4.2,30,80,Sinhala,Male,No,No,Yes,No
U4503367872915,Nurse,2,29,80,Sinhala,Male,No,No,Yes,No
U8102825909536,Nurse,4.6,30,80,Sinhala,Male,No,No,Yes,No
U1372843621126,Lecturer,4.6,34,80,Sinhala,Male,No,No,Yes,No
U5523399964197,Lecturer,4.5,34,80,Sinhala,Female,No,No,Yes,No
U5435908251000,Lecturer,4.3,34,80,Sinhala,Female,No,No,Yes,No
U4187049135229,Lecturer,3.8,33,80,Sinhala,Female,No,No,Yes,No
U6953316317696,Lecturer,3.3,32,80,Sinhala,Female,No,No,Yes,No
U7689269232370,Lecturer,5,24,80,Sinhala,No,No,No,Yes,No
U5584625800790,Lecturer,4.2,33,80,Sinhala,No,No,No,Yes,No
U6192272160495,Lecturer,2,33,80,Sinhala,No,No,No,Yes,No
U6736552437023,Lecturer,3.7,30,80,Sinhala,No,No,No,Yes,No
U689634611039,Lecturer,4.1,32,80,Sinhala,No,No,No,Yes,No
U1154698406905,Lecturer,4,32,80,Sinhala,No,No,No,Yes,No
U5871518747421,Lecturer,2.9,33,80,Sinhala,No,No,No,Yes,No
U8995001232654,Lecturer,4.6,44,80,Sinhala,Male,No,No,No,Yes
U6998595291950,Lecturer,3.7,26,75,Sinhala,Male,No,No,No,Yes
U5374026863636,Teacher,3.8,37,75,Sinhala,Male,No,No,No,Yes
U7313172240264,Teacher,4.2,33,75,Sinhala,Male,No,No,No,Yes
U1590833621749,Teacher,2.7,35,75,Sinhala,Female,No,No,No,Yes
U795938352684,Teacher,2.6,34,75,Sinhala,Female,No,No,No,Yes
U2059711906610,Teacher,3.7,37,75,Sinhala,Female,No,No,No,Yes
U1979217134330,Teacher,4.5,32,75,Sinhala,Female,No,No,No,Yes
U7222200191273,Teacher,3.7,30,75,Sinhala,Female,No,No,No,Yes
U2876273960016,Teacher,3.4,29,75,Sinhala,Female,No,No,No,Yes
U5141281733013,Teacher,3.8,30,75,Sinhala,No,No,No,No,Yes
U3438423055514,Teacher,4.1,34,75,Sinhala,No,No,No,No,Yes
U9375141259075,Teacher,2.9,34,85,Sinhala,No,No,No,No,Yes
U7954447483643,Tech Lead,3.9,34,85,Sinhala,No,No,No,No,Yes
U2342289450673,Tech Lead,4.9,33,85,Sinhala,No,No,No,No,Yes
U6871671048272,Tech Lead,4.3,32,85,Sinhala,No,No,No,No,Yes
U7902028704032,Tech Lead,3.4,24,85,Sinhala,Male,No,No,No,No
U9134741225708,Tech Lead,3.5,33,85,Sinhala,Male,No,No,No,No
U7434942285792,Tech Lead,2.4,33,85,Sinhala,Male,No,No,No,No
U482871576078,Tech Lead,4.3,30,85,Sinhala,Male,No,No,No,No
U9228464894710,Tech Lead,4.1,32,85,Sinhala,Female,No,No,No,No
U586788178168,Tech Lead,3.3,32,85,Sinhala,Female,No,No,No,No
U8397332748284,HR,2,33,63,Sinhala,Female,No,No,No,No
U8916813875424,HR,4.8,44,63,Sinhala,Female,No,No,No,No
U9557622692858,HR,4.9,26,63,Sinhala,No,No,No,No,No
U8013964691677,HR,2.5,37,63,Sinhala,No,No,No,No,No
U4888587820431,HR,2.9,33,63,Sinhala,No,No,No,No,No
U3450072188481,HR,4.6,35,63,Sinhala,No,No,No,No,No
U4162624134605,HR,3.8,34,63,Sinhala,No,No,No,No,No
U9537107945960,HR,3.1,37,63,Sinhala,No,No,No,No,No
U2816397973988,Network Engineer,4.7,32,55,Sinhala,No,No,No,No,No
U873393071284,Doctor,2.8,30,98,Sinhala,Male,Yes,Yes,Yes,Yes
U7562278675227,Doctor,4.5,29,98,Sinhala,Male,Yes,Yes,Yes,Yes
U6487381392936,Doctor,2.1,30,98,Sinhala,Male,Yes,Yes,Yes,Yes
U2436340834961,Doctor,2,34,98,Sinhala,Male,Yes,Yes,Yes,Yes
U2929594100148,Doctor,4.5,34,98,Sinhala,Female,Yes,Yes,Yes,Yes
U4837052864508,Doctor,4,34,98,Sinhala,Female,Yes,Yes,Yes,Yes
U6377023763287,Doctor,4.5,33,98,Sinhala,Female,Yes,Yes,Yes,Yes
U8513443781548,Doctor,2.1,32,98,Sinhala,Female,Yes,Yes,Yes,Yes
U7660070779565,Doctor,4.4,24,98,Sinhala,No,Yes,Yes,Yes,Yes
U3695153166450,Doctor,4.2,33,95,Sinhala,No,Yes,Yes,Yes,Yes
U8827501501424,Lawyer,4,33,95,Sinhala,No,Yes,Yes,Yes,Yes
U7260699836284,Lawyer,2.1,30,95,Sinhala,No,Yes,Yes,Yes,Yes
U921842338299,Lawyer,4.3,32,95,Sinhala,No,Yes,Yes,Yes,Yes
U4229093972368,Lawyer,3.6,32,95,Sinhala,No,Yes,Yes,Yes,Yes
U6635112483845,Lawyer,3.2,33,95,Sinhala,No,Yes,Yes,Yes,Yes
U5951994869645,Lawyer,3.5,44,103,Sinhala,Male,Yes,Yes,Yes,No
U3958456107111,Professor,4.2,26,103,Sinhala,Male,Yes,Yes,Yes,No
U5383328148012,Professor,4.9,37,103,Sinhala,Male,Yes,Yes,Yes,No
U9899068035501,Professor,2.6,37,103,Sinhala,Female,Yes,Yes,Yes,No
U3877597125832,Professor,2.7,44,103,Sinhala,Female,Yes,Yes,Yes,No
U6136149111890,Professor,4.7,32,103,Sinhala,Female,Yes,Yes,Yes,No
U1914257107000,Professor,4.8,31,103,Sinhala,Female,Yes,Yes,Yes,No
U2091689968666,Professor,4.9,31,105,Sinhala,Female,Yes,Yes,Yes,No
U8785683808576,CEO,2.2,33,105,Sinhala,No,Yes,Yes,Yes,No
U6006515901061,CEO,4.6,35,105,Sinhala,No,Yes,Yes,Yes,No
U5553119104609,CEO,4.9,39,105,Sinhala,No,Yes,Yes,Yes,No
U1594757042553,CEO,2.7,42,105,Sinhala,No,Yes,Yes,Yes,No
U5877487513296,CEO,2.1,23,105,Sinhala,No,Yes,Yes,Yes,No
U8902026805681,CEO,3.6,31,105,Sinhala,Male,Yes,Yes,No,Yes
U1647289236491,CEO,4.8,29,105,Sinhala,Male,Yes,Yes,No,Yes
U259018390337,CEO,3.7,42,105,Sinhala,Male,Yes,Yes,No,Yes
U3276880680653,CEO,2.4,36,105,Sinhala,Male,Yes,Yes,No,Yes
U8180532970809,CIO,4.4,27,105,Sinhala,Female,Yes,Yes,No,Yes
U3152852369912,CIO,3.9,29,105,Sinhala,Female,Yes,Yes,No,Yes
U4665877501269,CIO,2.8,23,105,Sinhala,Female,Yes,Yes,No,Yes
U6395503770827,CIO,3.5,22,105,Sinhala,Female,Yes,Yes,No,Yes
U3001460554847,CIO,3.1,24,105,Sinhala,No,Yes,Yes,No,Yes
U2565120347526,CIO,5,23,105,Sinhala,No,Yes,Yes,No,Yes
U8116253910655,CIO,3.8,22,105,Sinhala,No,Yes,Yes,No,Yes
U3732099108970,CIO,4.8,22,105,Sinhala,No,Yes,Yes,No,Yes
U1072976531297,CIO,2.1,25,105,Sinhala,No,Yes,Yes,No,Yes
U8101247959087,CIO,3.1,22,100,Sinhala,No,Yes,Yes,No,Yes
U5564097737142,Senior Lecturer,2,23,100,Sinhala,Male,Yes,Yes,No,No
U7686094423748,Senior Lecturer,4.8,35,100,Sinhala,Male,Yes,Yes,No,No
U4079781158030,Senior Lecturer,2.1,33,100,Sinhala,Male,Yes,Yes,No,No
U4307311519921,Senior Lecturer,3.1,35,100,Sinhala,Male,Yes,Yes,No,No
U3911527613378,Senior Lecturer,2,34,100,Sinhala,Male,Yes,Yes,No,No
U7810698371293,Senior Lecturer,2,37,100,Sinhala,Female,Yes,Yes,No,No
U8804456580519,Senior Lecturer,4.6,35,100,Sinhala,Female,Yes,Yes,No,No
U7719082597368,Senior Lecturer,4.6,33,97,Sinhala,Female,Yes,Yes,No,No
U5939545275692,Senior Lead,4.5,35,97,Sinhala,Female,Yes,Yes,No,No
U1765612497173,Senior Lead,4.3,34,97,Sinhala,No,Yes,Yes,No,No
U7053069760015,Senior Lead,3.8,37,97,Sinhala,No,Yes,Yes,No,No
U5684585647903,Senior Lead,3.3,27,97,Sinhala,No,Yes,Yes,No,No
U8098191490879,Senior Lead,5,29,97,Sinhala,No,Yes,Yes,No,No
U805153175259,Senior Lead,4.2,38,97,Sinhala,No,Yes,Yes,No,No
U5822361568561,Senior Lead,2,50,97,Sinhala,No,Yes,Yes,No,No
U6914431097088,Senior Lead,3.7,35,97,Sinhala,Male,Yes,No,Yes,Yes
U949159974620,Senior Lead,4.1,24,92,Sinhala,Male,Yes,No,Yes,Yes
U2123335534406,Senior Accountant,4,35,92,Sinhala,Male,Yes,No,Yes,Yes
U9498867847111,Senior Accountant,2.9,27,92,Sinhala,Female,Yes,No,Yes,Yes
U8747024123536,Senior Accountant,4.6,18,92,Sinhala,Female,Yes,No,Yes,Yes
U4942186891028,Senior Accountant,3.7,30,92,Sinhala,Female,Yes,No,Yes,Yes
U5400866866696,Senior Accountant,3.8,38,92,Sinhala,Female,Yes,No,Yes,Yes
U2052312023809,Senior Accountant,4.2,28,92,Sinhala,Female,Yes,No,Yes,Yes
U6335147986491,Senior Accountant,2.7,34,92,Sinhala,No,Yes,No,Yes,Yes
U8913440965128,Senior Accountant,2.6,26,92,Sinhala,No,Yes,No,Yes,Yes
U528597768384,Senior Accountant,3.7,30,95,Sinhala,No,Yes,No,Yes,Yes
U6201956312849,IT Director,4.5,22,95,Sinhala,No,Yes,No,Yes,Yes
U8664869763492,IT Director,3.7,33,95,Sinhala,No,Yes,No,Yes,Yes
U3490245058599,IT Director,3.4,31,95,Sinhala,No,Yes,No,Yes,Yes
U5528418243391,IT Director,3.8,32,95,Sinhala,No,Yes,No,Yes,Yes
U9920452892922,IT Director,4.1,28,95,Sinhala,Male,Yes,No,Yes,No
U1284326061626,IT Director,2.9,27,95,Sinhala,Male,Yes,No,Yes,No
U1359759625842,IT Director,3.9,32,91,Sinhala,Male,Yes,No,Yes,No
U9475600176872,Manager,4.9,21,91,Sinhala,Male,Yes,No,Yes,No
U1727345370093,Manager,4.3,30,91,Sinhala,Female,Yes,No,Yes,No
U5564489857977,Manager,3.4,24,91,Sinhala,Female,Yes,No,Yes,No
U8629410292808,Manager,3.5,26,91,Sinhala,Female,Yes,No,Yes,No
U9137640910122,Manager,2.4,40,91,Sinhala,Female,Yes,No,Yes,No
U1083328357717,Manager,4.3,37,91,Sinhala,Female,Yes,No,Yes,No
U8526484998261,Manager,4.1,26,91,Sinhala,No,Yes,No,Yes,No
U7602005053758,Manager,3.3,32,91,Sinhala,No,Yes,No,Yes,No
U9976750762102,Doctor,2,32,100,Sinhala,No,Yes,No,Yes,No
U878715927548,Doctor,4.8,27,100,Sinhala,No,Yes,No,Yes,No
U525631913689,Doctor,4.9,30,100,Sinhala,No,Yes,No,Yes,No
U4870193727834,Doctor,2.5,31,100,Sinhala,No,Yes,No,Yes,No
U4121229365121,Doctor,2.9,29,100,Sinhala,No,Yes,No,Yes,No
U7489627118484,Doctor,4.6,41,100,Sinhala,Male,Yes,No,No,Yes
U6736154665359,Doctor,3.8,34,97,Sinhala,Male,Yes,No,No,Yes
U9188156826460,Doctor,3.1,33,97,Sinhala,Male,Yes,No,No,Yes
U7443320747899,Doctor,4.7,28,97,Sinhala,Male,Yes,No,No,Yes
U1141796208082,Doctor,2.8,28,97,Sinhala,Male,Yes,No,No,Yes
U5155707629570,Lawyer,4.5,23,97,Sinhala,Female,Yes,No,No,Yes
U703284481438,Lawyer,2.1,24,97,Sinhala,Female,Yes,No,No,Yes
U4781957200282,Lawyer,2,32,97,Sinhala,Female,Yes,No,No,Yes
U6904786452809,Lawyer,4.5,34,97,Sinhala,Female,Yes,No,No,Yes
U1019732309398,Lawyer,4,24,97,Sinhala,No,Yes,No,No,Yes
U7866242036205,Lawyer,4.5,26,92,Sinhala,No,Yes,No,No,Yes
U4610726710612,Professor,2.1,36,92,Sinhala,No,Yes,No,No,Yes
U8749083048253,Professor,4.4,41,92,Sinhala,No,Yes,No,No,Yes
U1703742339637,Professor,4.2,38,92,Sinhala,No,Yes,No,No,Yes
U1948969642450,Professor,2,38,92,Sinhala,No,Yes,No,No,Yes
U6882105450635,Professor,4.6,30,92,Sinhala,Male,Yes,No,No,No
U1066892271800,Professor,4.6,25,92,Sinhala,Male,Yes,No,No,No
U8631025371842,Professor,4.5,37,92,Sinhala,Male,Yes,No,No,No
U5712669747901,CEO,4.3,34,92,Sinhala,Male,Yes,No,No,No
U2939415212022,CEO,3.8,37,95,Sinhala,Female,Yes,No,No,No
U7574116134686,CEO,3.3,36,95,Sinhala,Female,Yes,No,No,No
U6148772508719,CEO,5,37,95,Sinhala,Female,Yes,No,No,No
U7616137698374,CEO,4.2,44,95,Sinhala,Female,Yes,No,No,No
U2385662707858,CEO,2,32,95,Sinhala,No,Yes,No,No,No
U9601182062928,CEO,3.7,31,105,Sinhala,No,Yes,No,No,No
U7802639667496,CEO,4.1,31,105,Sinhala,No,Yes,No,No,No
U1355686033269,CEO,4,33,105,Sinhala,No,Yes,No,No,No
U929464000212,CIO,2.9,35,105,Sinhala,No,Yes,No,No,No
U2949511126851,CIO,4.6,39,105,Sinhala,No,Yes,No,No,No
U8457721960795,CIO,3.7,42,105,Sinhala,Male,No,Yes,Yes,Yes
U8503410511121,CIO,3.8,23,105,Sinhala,Male,No,Yes,Yes,Yes
U2608386060323,CIO,4.2,31,105,Sinhala,Male,No,Yes,Yes,Yes
U6243981562467,CIO,2.7,29,105,Sinhala,Male,No,Yes,Yes,Yes
U6743108230728,CIO,2.6,42,105,Sinhala,Female,No,Yes,Yes,Yes
U5685224260338,CIO,3.7,36,105,Sinhala,Female,No,Yes,Yes,Yes
U2964841740960,CIO,4.5,27,105,Sinhala,Female,No,Yes,Yes,Yes
U38128601974,CIO,3.7,29,105,Sinhala,Female,No,Yes,Yes,Yes
U8947945633961,Senior Lecturer,3.4,23,100,Sinhala,No,No,Yes,Yes,Yes
U263911774682,Senior Lecturer,3.8,22,100,Sinhala,No,No,Yes,Yes,Yes
U9544507425310,Senior Lecturer,4.1,24,100,Sinhala,No,No,Yes,Yes,Yes
U4296942335004,Senior Lecturer,2.9,23,100,Sinhala,No,No,Yes,Yes,Yes
U6430564677256,Senior Lecturer,3.9,22,100,Sinhala,No,No,Yes,Yes,Yes
U8739297976872,Senior Lecturer,4.9,22,100,Sinhala,Male,No,Yes,Yes,No
U9132113321509,Senior Lecturer,4.3,25,100,Sinhala,Male,No,Yes,Yes,No
U7903690443046,Senior Lecturer,3.4,22,97,Sinhala,Male,No,Yes,Yes,No
U7009624560222,Senior Lead,3.5,23,97,Sinhala,Male,No,Yes,Yes,No
U1447490762268,Senior Lead,2.4,35,97,Sinhala,Female,No,Yes,Yes,No
U4579760404214,Senior Lead,4.3,33,97,Sinhala,Female,No,Yes,Yes,No
U8021817068617,Senior Lead,4.1,35,97,Sinhala,Female,No,Yes,Yes,No
U7488681822375,Senior Lead,3.3,34,97,Sinhala,Female,No,Yes,Yes,No
U9815754565807,Senior Lead,2,37,97,Sinhala,Female,No,Yes,Yes,No
U2994978168019,Senior Lead,4.8,35,97,Sinhala,No,No,Yes,Yes,No
U6371202027852,Senior Lead,4.9,33,97,Sinhala,No,No,Yes,Yes,No
U9624163194840,Senior Lead,2.5,35,92,Sinhala,No,No,Yes,Yes,No
U1130240244102,Senior Accountant,2.9,34,92,Sinhala,No,No,Yes,Yes,No
U7869015678485,Senior Accountant,4.6,37,92,Sinhala,No,No,Yes,Yes,No
U9638048678130,Senior Accountant,3.8,27,92,Sinhala,No,No,Yes,Yes,No
U5465978869224,Senior Accountant,3.1,29,92,Sinhala,No,No,Yes,Yes,No
U8724910771009,Senior Accountant,4.7,38,92,Sinhala,Male,No,Yes,No,Yes
U3657545409488,Senior Accountant,2.8,50,100,Sinhala,Male,No,Yes,No,Yes
U4625142373446,Senior Accountant,4.5,35,100,Sinhala,Male,No,Yes,No,Yes
U7850250970172,Senior Accountant,2.1,24,100,Sinhala,Male,No,Yes,No,Yes
U8862026562604,Senior Accountant,2,35,100,Sinhala,Male,No,Yes,No,Yes
U1745249907489,IT Director,4.5,27,100,Sinhala,Female,No,Yes,No,Yes
U6389523969009,IT Director,4,18,100,Sinhala,Female,No,Yes,No,Yes
U602273815561,IT Director,4.5,30,100,Sinhala,Female,No,Yes,No,Yes
U8932654976032,IT Director,2.1,38,97,Sinhala,Female,No,Yes,No,Yes
U2607302063679,IT Director,4.4,28,97,Sinhala,No,No,Yes,No,Yes
U804130629495,IT Director,4.2,34,97,Sinhala,No,No,Yes,No,Yes
U7655460444615,IT Director,2,26,97,Sinhala,No,No,Yes,No,Yes
U3721784629561,Manager,4.6,30,97,Sinhala,No,No,Yes,No,Yes
U6797103942379,Manager,4.6,22,97,Sinhala,No,No,Yes,No,Yes
U5748401699708,Manager,4.5,33,97,Sinhala,No,No,Yes,No,Yes
U6475974845440,Manager,4.3,31,97,Sinhala,Male,No,Yes,No,No
U1756065081594,Manager,3.8,32,97,Sinhala,Male,No,Yes,No,No
U8221190679881,Manager,3.3,28,92,Sinhala,Male,No,Yes,No,No
U5756419049498,Manager,5,27,92,Sinhala,Male,No,Yes,No,No
U4468533110205,Manager,4.2,32,92,Sinhala,Female,No,Yes,No,No
U6463248164183,Doctor,2,21,92,Sinhala,Female,No,Yes,No,No
U4961117573025,Doctor,3.7,30,92,Sinhala,Female,No,Yes,No,No
U4004640006330,Doctor,4.1,24,92,Sinhala,Female,No,Yes,No,No
U4838850602280,Doctor,4,26,91,Sinhala,Female,No,Yes,No,No
U1142704235412,Doctor,2.9,40,91,Sinhala,No,No,Yes,No,No
U9839006277253,Doctor,4.6,37,91,Sinhala,No,No,Yes,No,No
U6604983765534,Doctor,3.7,26,91,Sinhala,No,No,Yes,No,No
U2069661680353,Doctor,3.8,32,91,Sinhala,No,No,Yes,No,No
U8576974190689,Doctor,4.2,32,91,Sinhala,No,No,Yes,No,No
U7588607686614,Doctor,2.7,27,100,Sinhala,No,No,Yes,No,No
U1726474348426,Lawyer,2.6,30,100,Sinhala,No,No,Yes,No,No
U8432236437746,Lawyer,3.7,31,100,Sinhala,Male,No,No,Yes,Yes
U1649072210245,Lawyer,4.5,29,100,Sinhala,Male,No,No,Yes,Yes
U7145021895121,Lawyer,3.7,41,100,Sinhala,Male,No,No,Yes,Yes
U8455655314917,Lawyer,3.4,34,100,Sinhala,Male,No,No,Yes,Yes
U15587114435015,Lawyer,3.8,33,97,Sinhala,Female,No,No,Yes,Yes
U635108202099,Professor,4.1,28,97,Sinhala,Female,No,No,Yes,Yes
U3963678800478,Professor,2.9,28,97,Sinhala,Female,No,No,Yes,Yes
U2640146799208,Professor,3.9,23,97,Sinhala,Female,No,No,Yes,Yes
U9569040570082,Professor,4.9,24,97,Sinhala,Female,No,No,Yes,Yes
U5869630740656,Professor,4.3,32,97,Sinhala,No,No,No,Yes,Yes
U6246230837262,Professor,3.4,34,97,Sinhala,No,No,No,Yes,Yes
U7534995012596,Professor,3.5,24,97,Sinhala,No,No,No,Yes,Yes
U3955561063346,CEO,2.4,26,97,Sinhala,No,No,No,Yes,Yes
U7740923565797,CEO,4.3,36,92,Sinhala,No,No,No,Yes,Yes
U3588189844229,CEO,4.1,41,91,Sinhala,No,No,No,Yes,Yes
U5088647124400,CEO,4,38,91,Sinhala,No,No,No,Yes,Yes
U4707677313,CEO,2.1,38,91,Sinhala,Male,No,No,Yes,No
U5171529684890,CEO,4.3,30,91,Sinhala,Male,No,No,Yes,No
U5037434907392,CEO,3.6,25,91,Sinhala,Male,No,No,Yes,No
U2636217703580,CEO,3.2,37,91,Sinhala,Male,No,No,Yes,No
U1017323480881,CEO,3.5,34,100,Sinhala,Male,No,No,Yes,No
U7118898880784,CIO,4.2,37,100,Sinhala,Female,No,No,Yes,No
U7611399889903,CIO,4.9,36,100,Sinhala,Female,No,No,Yes,No
U1558711443516,CIO,2.6,37,100,Sinhala,Female,No,No,Yes,No
U1558711443517,CIO,2.7,44,100,Sinhala,Female,No,No,Yes,No
U1558711443518,CIO,4.7,32,100,Sinhala,Female,No,No,Yes,No
U1558711443519,CIO,4.8,31,97,Sinhala,No,No,No,Yes,No
U2107520120349,CIO,4.9,31,97,Sinhala,No,No,No,Yes,No
U3310848215899,CIO,2.2,33,97,Sinhala,No,No,No,Yes,No
U3021161455498,CIO,4.6,35,97,Sinhala,No,No,No,Yes,No
U4405963100232,CIO,4.9,39,97,Sinhala,No,No,No,Yes,No
U9346623460104,Senior Lecturer,2.7,42,97,Sinhala,Male,No,No,No,Yes
U8202471594865,Senior Lecturer,2.1,23,97,Sinhala,Male,No,No,No,Yes
U1845026269208,Senior Lecturer,3.6,31,97,Sinhala,Male,No,No,No,Yes
U9396838926608,Senior Lecturer,4.8,29,97,Sinhala,Male,No,No,No,Yes
U5272119728695,Senior Lecturer,3.7,42,92,Sinhala,Male,No,No,No,Yes
U5730367652997,Senior Lecturer,2.4,36,91,Sinhala,Female,No,No,No,Yes
U6692439141060,Senior Lecturer,4.4,27,91,Sinhala,Female,No,No,No,Yes
U2328064263684,Senior Lecturer,3.9,29,91,Sinhala,Female,No,No,No,Yes
U2207619192788,Senior Lead,2.8,23,91,Sinhala,Female,No,No,No,Yes
U1056784417970,Senior Lead,3.5,22,91,Sinhala,Female,No,No,No,Yes
U5776698979203,Senior Lead,3.1,24,91,Sinhala,No,No,No,No,Yes
U794635028828,Senior Lead,5,23,100,Sinhala,No,No,No,No,Yes
U7058553557012,Senior Lead,3.8,22,100,Sinhala,No,No,No,No,Yes
U1051048836143,Senior Lead,4.8,22,100,Sinhala,No,No,No,No,Yes
U1108538286464,Senior Lead,2.1,25,100,Sinhala,No,No,No,No,Yes
U6384172590147,Senior Lead,3.1,22,100,Sinhala,Male,No,No,No,No
U2634689726420,Senior Lead,2,23,100,Sinhala,Male,No,No,No,No
U6676498985587,Senior Accountant,4.8,35,97,Sinhala,Male,No,No,No,No
U3189866122327,Senior Accountant,2.1,33,97,Sinhala,Female,No,No,No,No
U3123221127214,Senior Accountant,3.1,35,97,Sinhala,Female,No,No,No,No
U188680402476,Senior Accountant,2,34,97,Sinhala,Female,No,No,No,No
U3386231543862,Senior Accountant,2,37,97,Sinhala,Female,No,No,No,No
U5268242823306,Senior Accountant,4.6,32,97,Sinhala,Female,No,No,No,No
U5587369306340,Senior Accountant,4.6,30,97,Sinhala,No,No,No,No,No
U8823406203831,Senior Accountant,4.5,29,97,Sinhala,No,No,No,No,No
U6403778974412,Senior Accountant,4.3,30,97,Sinhala,No,No,No,No,No
